mã cổ phiếu,năm báo cáo,kỳ báo cáo,lợi nhuận/lỗ trước thuế,khấu hao và phân bổ,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ thanh lý tài sản cố định,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,lợi nhuận hoạt động trước thay đổi vốn lưu động,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,luồng tiền thuần từ hoạt động kinh doanh,chi mua tài sản cố định,thu từ thanh lý tài sản cố định,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,chi trả cổ tức,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,lợi nhuận từ các hoạt động khác,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua lại cổ phiếu,thu nhập từ lãi và cổ tức,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
VSC,2023,3,66553098875,75140648201,104103131,645042714,,27090210525,-140441656758,29091446688,5399467693,-906842988,-62277151466,-1536940593,4215303694,-14088071907,0,4388369036,-35714419843,33360257098,-153963637,51657724814,-201336439500,-117000000000,0,64579145946,-168893275279,121262450000,2699813576,-9928520230,0,68980000000,183013743346,-21593951776,330747178714,-318375057,308834851881,,,,,,,,
VSC,2023,2,49561194456,41733415331,465499890,-1533736431,,4181544655,71445828379,165853746280,27919703056,1241887119,14009508672,21674318833,-3808692735,-19440589129,0,-11185880085,196264002011,880370618,153963637,-226117000000,73336439500,-938000000000,0,5079265874,-1084666960371,0,886600000000,-161871479770,0,-68980000000,655748520230,-232654438130,562194548070,1207068774,330747178714,,,,,,,,
VSC,2023,1,55499807019,57619456072,0,614918093,,-8129604614,0,105604576570,-36699587165,-673467245,11850000022,4608643678,0,-5868761205,0,-6724311780,72097092875,-7348710651,0,0,128000000000,0,0,9677739233,130329028582,0,0,0,0,0,0,202426121457,360383344706,-614918093,562194548070,,,,,,,,
VSC,2022,4,88454817604,-8543775049,186499641,-18158102,,7914263812,0,87993647906,-900045982170,-1758962273,-84663995987,507107161150,0,-30436563896,0,-2504082661,-424308777931,-44070387252,2947231167,216321869261,-140348539500,-458455626604,0,-22817271622,-446422724550,-110238010000,908400000000,0,0,-27256387000,770905603000,-99825899481,460191086085,18158102,360383344706,,,,,,,,
VSC,2022,3,119714918905,106841295055,-118328521,-405629274,,-21327648801,0,204704607364,-195890604111,-366021707,22428401213,-499370545256,0,-14287800981,0,-7985015151,-490766978629,-11409725393,-29900000,36178130739,-96500000000,430927150154,0,9177162096,368342817596,110238010000,0,0,0,-110238010000,0,-122424161033,582677585670,-62338552,460191086085,,,,,,,,
VSC,2022,2,139322924375,37398216440,-207396869,341091774,,2251858304,0,179106694024,-13624044186,-1662330081,13142798756,3799387856,0,-20408307927,0,-17399993308,142954205134,-70830661907,29900000,-252500000000,153500000000,-430927150154,0,5320709844,-595407202217,0,0,0,0,-26911250000,-26911250000,-479364247083,1061914956701,126876052,582677585670,,,,,,,,
VSC,2022,1,129420069148,62198058354,0,82695602,,-8025975338,0,183674847766,-14706928453,-3557209364,-40677494209,-11336707269,0,-19671002283,0,-2210796780,91514709408,133309286,0,0,-57000000000,0,0,8319399682,-48547291032,5436050000,0,0,0,0,5436050000,48403468376,1013594183927,-82695602,1061914956701,,,,,,,,
VSC,2021,4,124991861740,33060354346,30000000,-339623722,,-3910427934,0,153832164430,50759524269,3216067812,6435307186,18982413859,0,-29470126614,0,-9681658253,194073692689,-2801429523,0,-405000006301,352800006301,-170710338368,0,5084912998,-220626854893,549053560000,0,0,0,-27571151424,521482408576,494929246372,518534599625,130337930,1013594183927,,,,,,,,
VSC,2021,3,149331747488,64400810642,0,-430798532,,6388885412,0,219690645010,-2490305568,7021341807,16747241711,-4353492275,0,-14105949127,0,-12918669266,209590812292,-8180344113,0,53000000000,-38000000000,-218051520000,0,3087227002,-208144637111,0,0,66188399000,0,-86952209978,-20763810978,-19317635797,537418085454,434149968,518534599625,,,,,,,,
VSC,2021,2,119560331460,36264893203,1212458500,449102927,,-6282448265,-90420832,151113916993,-12283415040,-5915368788,-38328488791,2365607118,0,-6594917743,0,-4584808747,85772525002,73752163,0,-92000000000,53000000000,0,0,3712428286,-35213819551,0,0,-66188399000,0,0,-66188399000,-15629693549,553500233366,-452454363,537418085454,,,,,,,,
VSC,2021,1,88807348421,59431471468,0,8723664,,-2584894625,90420832,145753069760,27805704135,-942716440,15596437667,-634202780,0,-18355123912,0,-22890085332,146333083098,-73853384551,0,0,-15000000000,0,0,2647144280,-86206240271,0,0,0,0,0,0,60126842827,493382114203,-8723664,553500233366,,,,,,,,
VSC,2020,4,94690502677,75265736608,-298895200,-118413572,,505680672,-1461655456,168582955729,2537742395,1228851323,1559339274,1451092954,1324714331,-16917846492,0,-5124702314,154642147200,-34228455532,-1444868028,66100000000,0,0,0,3021140969,33447817409,0,0,-19715712622,0,-82756677060,-102472389682,85617574927,407650658908,113880368,493382114203,,,,,,,,
VSC,2020,3,86116799384,40534316294,0,141248323,,-3355359698,88941975,123525946278,-30223719858,-368545248,20577224019,18679138820,0,-6610527540,0,-9107303300,116472213171,9646345849,1091186000,0,0,0,0,2726968465,13464500314,0,0,-11948000000,0,-87458077540,-99406077540,30530635945,377261271286,-141248323,407650658908,,,,,,,,
VSC,2020,2,73815367729,63806496232,-292338825,203149577,,-5317731002,639136942,132854080653,28351841717,-306246067,18892745117,-13386849881,-401448530,-724519451,0,-12782496324,152497107234,-19008226773,166408482,-46893735617,0,0,0,4454875534,-61280678374,0,0,0,0,0,0,91216428860,286238106150,-193263724,377261271286,,,,,,,,
VSC,2020,1,81263083569,53624843954,0,-218990288,,-1945366919,1074608310,133798178626,-61533805698,1396625139,1341505387,6443453628,-2221554743,-6755406288,0,-7280433538,65188562513,-14424320069,0,-19206264383,0,0,0,1945366919,-31685217533,0,0,-44341745562,0,0,-44341745562,-10838400582,296857516444,218990288,286238106150,,,,,,,,
VSC,2019,4,110986879199,58837437815,165574441,35149932,,-9806470993,552164588,160770734982,-4558158245,6098508089,-4411543471,1029012750,-2240313826,-9723705461,0,-2559936100,144404598718,-45591510334,583977277,0,0,0,0,6322736739,-38684796318,0,0,-85000000000,0,0,-85000000000,20719802400,276170447661,-32733617,296857516444,,,,,,,,
VSC,2019,3,85544671476,58091572333,0,38042008,,-2949946730,4224790236,144949129323,42736182297,-6263391079,-16626869689,-721624372,-4766359850,-7241235466,0,-8645493500,143420337664,-21623195945,834683751,0,0,0,0,2331420912,-18457091282,0,0,-60711500000,0,-45402882000,-106114382000,18848864382,257366875118,-45291839,276170447661,,,,,,,,
VSC,2019,2,85068609461,61671264108,0,-24962033,,-7957922831,4946027184,143703015889,-50708982741,-4621335942,35554453448,1786496421,-5452612558,-30018801539,0,-17261696240,72980536738,-22186736661,595999997,0,0,0,0,4587578527,-17003158137,891000000,0,-13701500000,0,-88014397700,-100824897700,-44847519099,302182182353,32211864,257366875118,,,,,,,,
VSC,2019,1,60572904891,53772839398,0,-77240361,,-2256088682,5685511563,117697926809,-58414840912,-149925786,34722155358,12888591789,-6808709281,-10195058426,0,-4733173000,85006966551,-12956548373,224545455,0,0,0,0,2031543227,-10700459691,0,0,-51701500000,0,0,-51701500000,22605006860,279499935132,77240361,302182182353,,,,,,,,
VSC,2018,4,100598043534,55389315570,208551700,15398742,,-6371940149,6864013205,156703382602,12285962404,1187211394,-9713514491,28713343008,-7721819784,-9037462600,0,-4285994837,168131107696,-63889050744,-2309063561,0,0,0,0,8008487308,-58189626997,0,0,-68701500000,0,-64943900,-68766443900,41175036799,238259920395,64977938,279499935132,,,,,,,,
VSC,2018,3,93149681288,57394388091,0,-42883139,,-4498347454,8237320957,154240159743,-3354584203,-578064188,14216347208,2937374842,-9502440730,-7844965674,0,-4685772321,145428054677,-32631510743,1199999998,-45299082396,45855299613,0,0,3338268043,-27537025485,0,0,-80701500000,0,-50059434600,-130760934600,-12869905408,251086942664,42883139,238259920395,,,,,,,,
VSC,2018,2,112687326305,56051966127,78343595,-114647521,,-2368010621,9046412910,175381390795,-35545511221,-3584011208,24481064993,-851230604,-9372372535,-7788745661,0,-10370028626,132350555933,-38658125905,1627545087,45299082396,-44750305697,0,0,1675364658,-34806439461,6800000000,8390283480,-49401500000,0,-51097653700,-85308870220,12235246252,238737048891,114647521,251086942664,,,,,,,,
VSC,2018,1,81730107971,54894685067,0,-55381842,,-1874102710,10560579866,145255888352,-42502491421,-4179204830,-4537818949,3039300074,-11160750009,-8582943175,0,-12482338479,64849641563,-42538476878,376832093,0,44750305697,0,0,1497270617,4085931529,0,8082264468,-50331500000,0,-268496600,-42517732132,26417840960,212263826089,55381842,238737048891,,,,,,,,
VSC,2017,4,82214916020,52016003952,0,-860964,,-7979863231,11840637489,138090833266,73530829950,-192873138,-48073447266,-16214564675,-2326733207,-8772829539,0,-1840340229,134200875162,-96732186288,1917272729,20213969320,0,0,0,3799388390,-70801555849,14750000000,18363936953,-118714500000,0,-90738714800,-176339277847,-112939958534,325174281251,29503372,212263826089,,,,,,,,
VSC,2017,3,81174730519,50812263261,0,-31320345,,-4586321405,12500184254,139869536284,-6965028493,-2928334682,14025541755,-989645109,-12681907140,-8341148187,0,-7419123463,114569890965,-61092173455,7988087284,-1014133831,0,-2220000000,0,4586321405,-51751898597,0,20130894985,-30714500000,0,-1281000000,-11864605015,50953387353,274189615497,31278401,325174281251,,,,,,,,
VSC,2017,2,78135754199,47500374609,0,-41048592,,-2014723142,10757003573,134337360647,87111485318,-614888007,73538280373,2886385088,-13146514072,-8650713349,0,-5243559000,270217836998,-216891397924,2863636364,-36028115658,-20985653337,0,0,2736092767,-268305437788,0,38948332736,-13084660000,0,-40411575,25823261161,27735660371,246414251202,39703924,274189615497,,,,,,,,
VSC,2017,1,56958908305,46539699558,0,-62434466,,-1721368463,14530909937,116245714871,-142292137394,47252752,-26357134326,2339785321,-13415470631,-15080034464,0,-13308528568,-91820552439,-9790280453,0,0,20985653337,-2002500000,0,1721368463,10914241347,34000000000,0,-38175820000,0,0,-4175820000,-85082131092,331452487098,43895196,246414251202,,,,,,,,
VSC,2016,4,87654353490,44902789298,-4100693463,-222522326,,463451830,9751374952,138448753781,-9077170299,4855183227,-26846385098,1974256973,-14822927727,-11421121765,-18719311266,-3235851115,61155426711,-60983547118,99806865,40000000000,-51802965588,0,160000000,7364304337,-65162401504,0,68915954035,-16835794035,0,-45510503650,6569656350,2562681557,328545943659,343861882,331452487098,,,,,,,,
VSC,2016,3,71870027640,37051691980,0,-17770591,,-2484038597,14701605628,121121516060,4230214996,-676129011,58675277466,5419304049,-9638061829,-12201169617,0,-8100740675,158830211439,-93682390160,10000000,-8482486934,9475946144,0,0,2474038597,-90204892353,0,-60149840000,-2000000000,0,0,-62149840000,6475479086,322055717611,14746962,328545943659,,,,,,,,
VSC,2016,2,100182261056,47183553056,35018500,62922646,,-14921263095,5589295429,138131787592,-4828833603,-668577611,67096976004,-4168461919,-6972266094,-9847572563,-41563482855,7008932315,144188501266,-238355595684,0,55882486934,35541572477,-183600000000,128061716000,6500211004,-195969609269,-125000000000,63596768080,-714500000,0,-41491023750,-103608755670,-155389863673,477605889747,-160308463,322055717611,,,,,,,,
VSC,2016,1,51514033725,38830206999,0,-19818197,,-4132379680,13469223414,99661266261,-27153612352,-2813554992,-148259607635,10822684695,-2310526889,-16671467243,60282794121,-20268467510,-46710491544,-67624113754,360000000,-87400000000,52984375196,0,0,5134504269,-96545234289,125000000000,165628155754,0,0,-2184000000,288444155754,145188429921,332397641629,19818197,477605889747,,,,,,,,
VSC,2015,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,205743457643,29739604044,25038163416,73754772327,-8277500000,0,32649600,7924847522,128212536909,19981617716,-250778685717,0,0,-57065491875,-287862559876,46093434676,286103047725,201159228,332397641629,,,,,,,,
VSC,2015,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,16424762952,-265656410276,-13672545454,-103876735989,8277500000,0,155000000,-2116710992,-376889902711,0,305758426074,-3893101980,0,15697435325,317562759419,-42902380340,329001027287,4400778,286103047725,,,,,,,,
VSC,2015,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,43233384799,-91916224581,15936735767,32064235989,0,0,0,5216677973,-38698574852,0,0,3393101980,0,-16222435325,-12829333345,-8294523398,337299951463,-4400778,329001027287,,,,,,,,
VSC,2015,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,172183560785,-17727091543,-2264190313,-28362500000,0,0,0,2084975975,-46268805881,0,0,-3393101980,0,-1251000000,-4644101980,121270652924,216024629908,4668631,337299951463,,,,,,,,
VSC,2014,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-243705219171,-9705364788,72727273,72368330000,-7258443489,-33000000000,22201361000,6630143449,51308753445,22500000000,3593101980,0,0,-47032966000,-20939864020,-213336329746,429295833361,65126293,216024629908,,,,,,,,
VSC,2014,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,91508766668,-1320291375,293609463,-36368330000,300000000,0,434000000,10585711853,-26075300059,0,300000000,0,0,-1665000000,-1365000000,64068466609,365256023940,-28657188,429295833361,,,,,,,,
VSC,2014,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,102118614800,-7484165654,0,-35300000000,8168330000,0,0,4151891146,-30463944508,0,4734715108,-1859160068,0,0,2875555040,74530225332,290697141420,28657188,365256023940,,,,,,,,
VSC,2014,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10654973241,-15580473441,200000000,-700000000,14350000000,0,0,2937476339,1207002898,0,0,-2875555040,0,0,-2875555040,8986421099,281725141654,-14421333,290697141420,,,,,,,,
VSC,2013,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,398744384174,-71185863585,1677427722,0,-360283764322,-12211817574,2378640699,16268455155,-423356921905,0,0,-6330000000,0,0,-6330000000,-30942537731,312652552852,15126533,281725141654,,,,,,,,
VSC,2013,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-219592876060,-60629272149,651430881,0,331063029246,-8843960,0,3133701619,274210045637,0,0,0,0,-41894331375,-41894331375,12722838202,299929063664,650986,312652552852,,,,,,,,
VSC,2013,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,47929679419,-14675220994,216750937,470460000000,-181082864090,-858039604,0,4021573213,278082199462,0,0,-23046400000,0,-46467681200,-69514081200,256497797681,43360827816,70438167,299929063664,,,,,,,,
VSC,2013,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12614431934,-27687693955,3249063,-470460000000,483417750000,-1539326872,0,3598453490,-12667568274,0,0,-2246400000,0,-1195000000,-3441400000,-3494536340,46856015142,-650986,43360827816,,,,,,,,
VTP,2025,1,88681719059,39941710146,15358408,923971151,,-18019389551,17244654086,128788023299,175815324073,-282020367891,280757589672,3106927401,-17580084496,-42166132313,0,-101537833756,145163445989,-239843948433,0,-470911746646,554151252114,,0,15963230983,-140641211982,0,28617251448681,-28444934806241,,0,172316642440,176838876447,389553167519,51413113,566443457079,,,,0,,,,
VTP,2024,4,166357120393,36634444370,4981868645,-1046500839,,-17859470602,16592444066,205659906033,-204255624969,63999635660,750887760016,-173859205205,-16386652220,-29621928642,748111625,-25424036422,571747965876,-120590812967,0,-185589118000,261106876027,,0,15170891810,-29902163130,0,27892776326810,-28216182720539,,-179949251100,-503355644829,38490157917,350694528873,368480729,389553167519,,,,0,,,,
VTP,2024,3,133894879906,36717662442,-276268426,875896399,,-19105930527,14141385109,166247624903,532657371655,93112138264,-989505712133,-59881223670,-14077048838,-24759456136,0,-29470143186,-325676449141,-22821422920,0,-392871000000,413550334718,,0,29002046026,26859957824,0,17869929205884,-18042493265634,,0,-172564059750,-471380551067,823003672219,-928592279,350694528873,,,,0,,,,
VTP,2024,2,109491866683,33129784431,-160668531,-1197520215,,-20765079464,13835340203,134333723107,-580625615069,-43925114613,443832096055,-27822466841,-13988298430,-3632360772,0,-56529788473,-148357825036,-67716973613,0,-345255050000,470563500000,,0,64957891575,122549367962,0,9669134434981,-9617560682871,,0,51573752110,25765295036,796448693670,789683513,823003672219,,,,0,,,,
VTP,2024,1,73584769101,26558766135,0,-39210252,,-28887917010,13232329296,84448737270,-109782765847,5065163933,-104947351539,-1534617434,-14368354679,-68872868355,0,-18815983419,-228808040070,-162553943393,0,-200000000000,290000000000,,0,21284154038,-51269789355,0,12064068234702,-11883149604347,,0,180918630355,-99159199070,894914736509,693156231,796448693670,,,,0,,,,
VTP,2023,4,131763089686,23679251012,3421498678,492655173,,-35105922166,14145930259,138396502642,-389820485801,15091316364,470640873877,-35921650478,-13055345020,-26226116854,0,-4687991021,154417103709,-327127583185,0,-140000000000,413111918389,,0,27763978380,-26251686416,1295400000,13220261918860,-12978628625130,,0,241633293730,369798711023,516129926242,-532386107,885396251158,,,,-1295400000,,,,
VTP,2023,3,128232130183,21466085518,76326963,1899763986,,-36965990013,16985491679,131693808316,-202290742495,9326488706,424979303831,-64761686915,-16843673394,-1762743648,0,-23765642198,256575112203,-46918893230,0,-58256023551,59330702256,,0,41697350638,-4146863887,-1295400000,8387476473516,-8369800052616,,-130034727255,-112358306355,140069941961,377149907084,-1089922803,516129926242,,,,1295400000,,,,
VTP,2023,2,123771378658,19084458355,800244035,-818565182,,-36285981253,17343653298,123895187911,153091489587,-62709382916,46875987205,-202665761034,-17247360273,-1117224860,0,-3042449314,37080486306,-97089683208,0,-446019452055,386019452055,,10000000000,38332959744,-108756723464,0,6208343168046,-6100283183448,,0,106764584598,35088347440,341866465731,195093913,377149907084,,,,-1295400000,,,,
VTP,2023,1,94817486869,18920219533,0,633542659,,-29886573304,15205565375,99690241132,400308938861,-18986395830,-598108872561,-22523470511,-15274649106,-5707046711,0,-11083631946,-171684886672,-678810280,1675454546,-6000000000,6000000000,,0,5649938520,6646582786,0,5247678733232,-5200320526263,,0,47358206969,-117680096917,459558841130,-12278482,341866465731,,,,0,,,,
VTP,2022,4,1631652345,20004735226,106049917,163388617,,-29364176818,15094595244,7636244531,-517743962311,23023718857,834067466364,1193486107,-14824141356,-18395676678,0,-13115191609,301841943905,-5135980583,0,-103000000000,104865765074,,0,28033877962,24763662453,0,4576200686818,-4597803347300,,-155337738000,-176940398482,149665207876,310692486526,-454485605,459903208797,,,,0,,,,
VTP,2022,3,70523227902,21520101327,-72720283,-1325011253,,-26491363425,13515718969,77669953237,290140352967,39991894557,-348312678819,-610619739,-13789920489,-25114926635,0,-22470826087,-2496771008,10485120219,-215216659,-23452295774,10000000000,,0,33621412414,30439020200,0,4247919637198,-4211742005401,,0,36177631797,64119880989,246680177635,-107572098,310692486526,,,,0,,,,
